,tahun,provinsi,kota,kecamatan,kelurahan,usia,gender,total
6090,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,50-54,Perempuan,2102
6091,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,55-59,Perempuan,1724
6092,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,60-64,Perempuan,1173
6093,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,65-69,Perempuan,731
6094,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,70-74,Perempuan,449
6095,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,75+,Perempuan,502
6096,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,00-04,Perempuan,1944
6097,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,05-09,Perempuan,2181
6098,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,01-10,Perempuan,2028
6099,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,15-19,Perempuan,1759
6100,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,20-24,Perempuan,1747
6101,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,25-29,Perempuan,2034
6102,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,30-34,Perempuan,1994
6103,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,35-39,Perempuan,2134
6104,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,40-44,Perempuan,2123
6105,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,45-49,Perempuan,1817
6106,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,50-54,Perempuan,1450
6107,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,55-59,Perempuan,1183
6108,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,60-64,Perempuan,904
6109,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,65-69,Perempuan,565
6110,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,70-74,Perempuan,340
6111,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,75+,Perempuan,315
6112,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,00-04,Perempuan,1836
6113,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,05-09,Perempuan,2158
6114,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,01-10,Perempuan,1977
6115,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,15-19,Perempuan,1850
6116,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,20-24,Perempuan,1728
6117,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,25-29,Perempuan,1884
6118,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,30-34,Perempuan,2102
6119,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,35-39,Perempuan,2162
6120,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,40-44,Perempuan,2088
6121,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,45-49,Perempuan,1689
6122,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,50-54,Perempuan,1386
6123,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,55-59,Perempuan,1092
6124,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,60-64,Perempuan,720
6125,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,65-69,Perempuan,427
6126,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,70-74,Perempuan,238
6127,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,75+,Perempuan,214
6128,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,00-04,Perempuan,1034
6129,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,05-09,Perempuan,1259
6130,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,01-10,Perempuan,1155
6131,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,15-19,Perempuan,1093
6132,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,20-24,Perempuan,1075
6133,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,25-29,Perempuan,1193
6134,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,30-34,Perempuan,1189
6135,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,35-39,Perempuan,1328
6136,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,40-44,Perempuan,1269
6137,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,45-49,Perempuan,1169
6138,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,50-54,Perempuan,939
6139,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,55-59,Perempuan,756
6140,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,60-64,Perempuan,547
6141,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,65-69,Perempuan,347
6142,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,70-74,Perempuan,226
6143,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,75+,Perempuan,225
6144,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,DURI KEPA,00-04,Perempuan,2434
6145,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,DURI KEPA,05-09,Perempuan,2832
6146,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,DURI KEPA,01-10,Perempuan,2826
6147,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,DURI KEPA,15-19,Perempuan,2560
6148,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,DURI KEPA,20-24,Perempuan,2493
6149,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,DURI KEPA,25-29,Perempuan,2751
6150,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,DURI KEPA,30-34,Perempuan,3062
6151,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,DURI KEPA,35-39,Perempuan,3619
6152,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,DURI KEPA,40-44,Perempuan,3398
6153,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,DURI KEPA,45-49,Perempuan,2745
6154,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,DURI KEPA,50-54,Perempuan,2170
6155,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,DURI KEPA,55-59,Perempuan,1823
6156,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,DURI KEPA,60-64,Perempuan,1634
6157,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,DURI KEPA,65-69,Perempuan,1309
6158,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,DURI KEPA,70-74,Perempuan,898
6159,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,DURI KEPA,75+,Perempuan,755
6160,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,00-04,Perempuan,1927
6161,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,05-09,Perempuan,2199
6162,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,01-10,Perempuan,2152
6163,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,15-19,Perempuan,2005
6164,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,20-24,Perempuan,1975
6165,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,25-29,Perempuan,2117
6166,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,30-34,Perempuan,2319
6167,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,35-39,Perempuan,2767
6168,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,40-44,Perempuan,2500
6169,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,45-49,Perempuan,2099
6170,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,50-54,Perempuan,1607
6171,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,55-59,Perempuan,1401
6172,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,60-64,Perempuan,1254
6173,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,65-69,Perempuan,882
6174,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,70-74,Perempuan,533
6175,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,75+,Perempuan,496
6176,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,00-04,Perempuan,1400
6177,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,05-09,Perempuan,1630
6178,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,01-10,Perempuan,1578
6179,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,15-19,Perempuan,1374
6180,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,20-24,Perempuan,1339
6181,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,25-29,Perempuan,1499
6182,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,30-34,Perempuan,1727
6183,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,35-39,Perempuan,1913
6184,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,40-44,Perempuan,1833
6185,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,45-49,Perempuan,1506
6186,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,50-54,Perempuan,1107
6187,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,55-59,Perempuan,1006
6188,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,60-64,Perempuan,786
6189,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,65-69,Perempuan,576
6190,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,70-74,Perempuan,404
6191,2021,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,75+,Perempuan,343
6192,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KALIDERES,00-04,Perempuan,3349
6193,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KALIDERES,05-09,Perempuan,3872
6194,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KALIDERES,01-10,Perempuan,3667
6195,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KALIDERES,15-19,Perempuan,3513
6196,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KALIDERES,20-24,Perempuan,3464
6197,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KALIDERES,25-29,Perempuan,3868
6198,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KALIDERES,30-34,Perempuan,3784
6199,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KALIDERES,35-39,Perempuan,4069
6200,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KALIDERES,40-44,Perempuan,4059
6201,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KALIDERES,45-49,Perempuan,3417
6202,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KALIDERES,50-54,Perempuan,2864
6203,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KALIDERES,55-59,Perempuan,2164
6204,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KALIDERES,60-64,Perempuan,1469
6205,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KALIDERES,65-69,Perempuan,817
6206,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KALIDERES,70-74,Perempuan,437
6207,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KALIDERES,75+,Perempuan,516
6208,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,SEMANAN,00-04,Perempuan,3488
6209,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,SEMANAN,05-09,Perempuan,4086
6210,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,SEMANAN,01-10,Perempuan,4071
6211,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,SEMANAN,15-19,Perempuan,3755
6212,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,SEMANAN,20-24,Perempuan,3551
6213,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,SEMANAN,25-29,Perempuan,3750
6214,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,SEMANAN,30-34,Perempuan,3662
6215,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,SEMANAN,35-39,Perempuan,4290
6216,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,SEMANAN,40-44,Perempuan,4155
6217,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,SEMANAN,45-49,Perempuan,3424
6218,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,SEMANAN,50-54,Perempuan,2569
6219,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,SEMANAN,55-59,Perempuan,1800
6220,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,SEMANAN,60-64,Perempuan,1134
6221,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,SEMANAN,65-69,Perempuan,633
6222,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,SEMANAN,70-74,Perempuan,327
6223,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,SEMANAN,75+,Perempuan,322
6224,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,TEGAL ALUR,00-04,Perempuan,4125
6225,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,TEGAL ALUR,05-09,Perempuan,4861
6226,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,TEGAL ALUR,01-10,Perempuan,4798
6227,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,TEGAL ALUR,15-19,Perempuan,4165
6228,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,TEGAL ALUR,20-24,Perempuan,4083
6229,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,TEGAL ALUR,25-29,Perempuan,4324
6230,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,TEGAL ALUR,30-34,Perempuan,4364
6231,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,TEGAL ALUR,35-39,Perempuan,5222
6232,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,TEGAL ALUR,40-44,Perempuan,4922
6233,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,TEGAL ALUR,45-49,Perempuan,3895
6234,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,TEGAL ALUR,50-54,Perempuan,2918
6235,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,TEGAL ALUR,55-59,Perempuan,2240
6236,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,TEGAL ALUR,60-64,Perempuan,1522
6237,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,TEGAL ALUR,65-69,Perempuan,915
6238,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,TEGAL ALUR,70-74,Perempuan,488
6239,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,TEGAL ALUR,75+,Perempuan,423
6240,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KAMAL,00-04,Perempuan,2807
6241,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KAMAL,05-09,Perempuan,3252
6242,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KAMAL,01-10,Perempuan,3214
6243,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KAMAL,15-19,Perempuan,2833
6244,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KAMAL,20-24,Perempuan,2836
6245,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KAMAL,25-29,Perempuan,2985
6246,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KAMAL,30-34,Perempuan,2940
6247,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KAMAL,35-39,Perempuan,3320
6248,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KAMAL,40-44,Perempuan,2969
6249,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KAMAL,45-49,Perempuan,2425
6250,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KAMAL,50-54,Perempuan,1864
6251,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KAMAL,55-59,Perempuan,1385
6252,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KAMAL,60-64,Perempuan,837
6253,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KAMAL,65-69,Perempuan,454
6254,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KAMAL,70-74,Perempuan,244
6255,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,KAMAL,75+,Perempuan,266
6256,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,PEGADUNGAN,00-04,Perempuan,3431
6257,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,PEGADUNGAN,05-09,Perempuan,3958
6258,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,PEGADUNGAN,01-10,Perempuan,3979
6259,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,PEGADUNGAN,15-19,Perempuan,3847
6260,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,PEGADUNGAN,20-24,Perempuan,3996
6261,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,PEGADUNGAN,25-29,Perempuan,4009
6262,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,PEGADUNGAN,30-34,Perempuan,3725
6263,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,PEGADUNGAN,35-39,Perempuan,4411
6264,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,PEGADUNGAN,40-44,Perempuan,4056
6265,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,PEGADUNGAN,45-49,Perempuan,3559
6266,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,PEGADUNGAN,50-54,Perempuan,3146
6267,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,PEGADUNGAN,55-59,Perempuan,2264
6268,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,PEGADUNGAN,60-64,Perempuan,1420
6269,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,PEGADUNGAN,65-69,Perempuan,802
6270,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,PEGADUNGAN,70-74,Perempuan,542
6271,2021,DKI Jakarta,JAKARTA BARAT,KALI DERES,PEGADUNGAN,75+,Perempuan,704
6272,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,00-04,Perempuan,2716
6273,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,05-09,Perempuan,3183
6274,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,01-10,Perempuan,3165
6275,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,15-19,Perempuan,2982
6276,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,20-24,Perempuan,2876
6277,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,25-29,Perempuan,2939
6278,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,30-34,Perempuan,3007
6279,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,35-39,Perempuan,3449
6280,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,40-44,Perempuan,3460
6281,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,45-49,Perempuan,3081
6282,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,50-54,Perempuan,2497
6283,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,55-59,Perempuan,1950
6284,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,60-64,Perempuan,1502
6285,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,65-69,Perempuan,953
6286,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,70-74,Perempuan,560
6287,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,75+,Perempuan,565
6288,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,00-04,Perempuan,718
6289,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,05-09,Perempuan,780
6290,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,01-10,Perempuan,782
6291,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,15-19,Perempuan,746
6292,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,20-24,Perempuan,686
6293,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,25-29,Perempuan,772
6294,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,30-34,Perempuan,836
6295,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,35-39,Perempuan,895
6296,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,40-44,Perempuan,891
6297,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,45-49,Perempuan,770
6298,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,50-54,Perempuan,617
6299,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,55-59,Perempuan,549
6300,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,60-64,Perempuan,451
6301,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,65-69,Perempuan,289
6302,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,70-74,Perempuan,176
6303,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,75+,Perempuan,158
6304,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,00-04,Perempuan,1180
6305,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,05-09,Perempuan,1429
6306,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,01-10,Perempuan,1391
6307,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,15-19,Perempuan,1225
6308,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,20-24,Perempuan,1204
6309,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,25-29,Perempuan,1193
6310,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,30-34,Perempuan,1246
6311,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,35-39,Perempuan,1410
6312,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,40-44,Perempuan,1336
6313,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,45-49,Perempuan,1056
6314,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,50-54,Perempuan,925
6315,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,55-59,Perempuan,814
6316,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,60-64,Perempuan,612
6317,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,65-69,Perempuan,376
6318,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,70-74,Perempuan,198
6319,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,75+,Perempuan,216
6320,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,00-04,Perempuan,1305
6321,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,05-09,Perempuan,1441
6322,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,01-10,Perempuan,1473
6323,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,15-19,Perempuan,1387
6324,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,20-24,Perempuan,1329
6325,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,25-29,Perempuan,1373
6326,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,30-34,Perempuan,1333
6327,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,35-39,Perempuan,1481
6328,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,40-44,Perempuan,1491
6329,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,45-49,Perempuan,1301
6330,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,50-54,Perempuan,1134
6331,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,55-59,Perempuan,888
6332,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,60-64,Perempuan,756
6333,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,65-69,Perempuan,430
6334,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,70-74,Perempuan,266
6335,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,75+,Perempuan,354
6336,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,00-04,Perempuan,1245
6337,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,05-09,Perempuan,1494
6338,2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,01-10,Perempuan,1526
